month_TA1305000030,week_TA1305000030,day_TA1305000030,hour_TA1305000030,month_TA1306000010,week_TA1306000010,day_TA1306000010,hour_TA1306000010,month_TA1307000120,week_TA1307000120,day_TA1307000120,hour_TA1307000120,month_TA1307000126,week_TA1307000126,day_TA1307000126,hour_TA1307000126,y
0,0,0,0,9,1,14,19,0,0,0,0,0,0,0,0,4
0,0,0,0,9,1,14,20,0,0,0,0,0,0,0,0,2
0,0,0,0,9,1,14,23,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,21,5,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,21,9,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,21,10,0,0,0,0,0,0,0,0,3
0,0,0,0,9,1,21,11,0,0,0,0,0,0,0,0,3
0,0,0,0,9,1,21,12,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,21,13,0,0,0,0,0,0,0,0,17
0,0,0,0,9,1,21,14,0,0,0,0,0,0,0,0,3
0,0,0,0,9,1,21,15,0,0,0,0,0,0,0,0,6
0,0,0,0,9,1,21,16,0,0,0,0,0,0,0,0,7
0,0,0,0,9,1,21,17,0,0,0,0,0,0,0,0,9
0,0,0,0,9,1,21,18,0,0,0,0,0,0,0,0,5
0,0,0,0,9,1,21,19,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,21,20,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,21,22,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,21,23,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,28,7,0,0,0,0,0,0,0,0,3
0,0,0,0,9,1,28,8,0,0,0,0,0,0,0,0,8
0,0,0,0,9,1,28,10,0,0,0,0,0,0,0,0,6
0,0,0,0,9,1,28,11,0,0,0,0,0,0,0,0,4
0,0,0,0,9,1,28,12,0,0,0,0,0,0,0,0,3
0,0,0,0,9,1,28,13,0,0,0,0,0,0,0,0,6
0,0,0,0,9,1,28,14,0,0,0,0,0,0,0,0,2
0,0,0,0,9,1,28,15,0,0,0,0,0,0,0,0,7
0,0,0,0,9,1,28,16,0,0,0,0,0,0,0,0,22
0,0,0,0,9,1,28,17,0,0,0,0,0,0,0,0,25
0,0,0,0,9,1,28,18,0,0,0,0,0,0,0,0,2
0,0,0,0,9,1,28,19,0,0,0,0,0,0,0,0,5
0,0,0,0,9,1,28,20,0,0,0,0,0,0,0,0,2
0,0,0,0,9,1,28,21,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,28,23,0,0,0,0,0,0,0,0,1
0,0,0,0,9,2,1,5,0,0,0,0,0,0,0,0,1
0,0,0,0,9,2,1,6,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,1,7,0,0,0,0,0,0,0,0,5
0,0,0,0,9,2,1,8,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,1,9,0,0,0,0,0,0,0,0,1
0,0,0,0,9,2,1,10,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,1,11,0,0,0,0,0,0,0,0,11
0,0,0,0,9,2,1,12,0,0,0,0,0,0,0,0,6
0,0,0,0,9,2,1,13,0,0,0,0,0,0,0,0,7
0,0,0,0,9,2,1,14,0,0,0,0,0,0,0,0,5
0,0,0,0,9,2,1,15,0,0,0,0,0,0,0,0,8
0,0,0,0,9,2,1,16,0,0,0,0,0,0,0,0,13
0,0,0,0,9,2,1,17,0,0,0,0,0,0,0,0,29
0,0,0,0,9,2,1,18,0,0,0,0,0,0,0,0,4
0,0,0,0,9,2,1,19,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,1,20,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,1,21,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,1,22,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,8,5,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,8,8,0,0,0,0,0,0,0,0,1
0,0,0,0,9,2,8,18,0,0,0,0,0,0,0,0,10
0,0,0,0,9,2,8,19,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,8,22,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,15,9,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,15,10,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,15,11,0,0,0,0,0,0,0,0,4
0,0,0,0,9,2,15,12,0,0,0,0,0,0,0,0,10
0,0,0,0,9,2,15,13,0,0,0,0,0,0,0,0,4
0,0,0,0,9,2,15,14,0,0,0,0,0,0,0,0,4
0,0,0,0,9,2,15,15,0,0,0,0,0,0,0,0,5
0,0,0,0,9,2,15,16,0,0,0,0,0,0,0,0,13
0,0,0,0,9,2,15,17,0,0,0,0,0,0,0,0,23
0,0,0,0,9,2,15,18,0,0,0,0,0,0,0,0,6
0,0,0,0,9,2,15,19,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,15,21,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,15,23,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,22,5,0,0,0,0,0,0,0,0,1
0,0,0,0,9,2,22,7,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,22,8,0,0,0,0,0,0,0,0,1
0,0,0,0,9,2,22,9,0,0,0,0,0,0,0,0,1
0,0,0,0,9,2,22,10,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,22,12,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,22,13,0,0,0,0,0,0,0,0,6
0,0,0,0,9,2,22,14,0,0,0,0,0,0,0,0,6
0,0,0,0,9,2,22,15,0,0,0,0,0,0,0,0,6
0,0,0,0,9,2,22,16,0,0,0,0,0,0,0,0,5
0,0,0,0,9,2,22,17,0,0,0,0,0,0,0,0,7
0,0,0,0,9,2,22,18,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,22,19,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,22,20,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,22,21,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,22,22,0,0,0,0,0,0,0,0,3
0,0,0,0,9,2,29,7,0,0,0,0,0,0,0,0,4
0,0,0,0,9,2,29,9,0,0,0,0,0,0,0,0,8
0,0,0,0,9,2,29,10,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,29,11,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,29,12,0,0,0,0,0,0,0,0,8
0,0,0,0,9,2,29,13,0,0,0,0,0,0,0,0,4
0,0,0,0,9,2,29,14,0,0,0,0,0,0,0,0,5
0,0,0,0,9,2,29,15,0,0,0,0,0,0,0,0,9
0,0,0,0,9,2,29,16,0,0,0,0,0,0,0,0,8
0,0,0,0,9,2,29,17,0,0,0,0,0,0,0,0,21
0,0,0,0,9,2,29,18,0,0,0,0,0,0,0,0,6
0,0,0,0,9,2,29,19,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,29,20,0,0,0,0,0,0,0,0,4
0,0,0,0,9,2,29,21,0,0,0,0,0,0,0,0,2
0,0,0,0,9,2,29,22,0,0,0,0,0,0,0,0,3
0,0,0,0,9,3,2,7,0,0,0,0,0,0,0,0,2
0,0,0,0,9,3,2,8,0,0,0,0,0,0,0,0,4
0,0,0,0,9,3,2,9,0,0,0,0,0,0,0,0,4
0,0,0,0,9,3,2,10,0,0,0,0,0,0,0,0,4
0,0,0,0,9,3,2,11,0,0,0,0,0,0,0,0,6
0,0,0,0,9,3,2,12,0,0,0,0,0,0,0,0,7
0,0,0,0,9,3,2,13,0,0,0,0,0,0,0,0,4
0,0,0,0,9,3,2,14,0,0,0,0,0,0,0,0,5
0,0,0,0,9,3,2,15,0,0,0,0,0,0,0,0,6
0,0,0,0,9,3,2,16,0,0,0,0,0,0,0,0,13
0,0,0,0,9,3,2,17,0,0,0,0,0,0,0,0,22
0,0,0,0,9,3,2,18,0,0,0,0,0,0,0,0,4
0,0,0,0,9,3,2,20,0,0,0,0,0,0,0,0,2
0,0,0,0,9,3,16,5,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,16,6,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,16,8,0,0,0,0,0,0,0,0,5
0,0,0,0,9,3,16,9,0,0,0,0,0,0,0,0,4
0,0,0,0,9,3,16,10,0,0,0,0,0,0,0,0,5
0,0,0,0,9,3,16,11,0,0,0,0,0,0,0,0,3
0,0,0,0,9,3,16,12,0,0,0,0,0,0,0,0,11
0,0,0,0,9,3,16,13,0,0,0,0,0,0,0,0,7
0,0,0,0,9,3,16,14,0,0,0,0,0,0,0,0,2
0,0,0,0,9,3,16,15,0,0,0,0,0,0,0,0,8
0,0,0,0,9,3,16,16,0,0,0,0,0,0,0,0,10
0,0,0,0,9,3,16,17,0,0,0,0,0,0,0,0,3
0,0,0,0,9,3,16,18,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,16,20,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,16,21,0,0,0,0,0,0,0,0,3
0,0,0,0,9,3,16,22,0,0,0,0,0,0,0,0,4
0,0,0,0,9,3,16,23,0,0,0,0,0,0,0,0,2
0,0,0,0,9,3,23,5,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,23,6,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,23,7,0,0,0,0,0,0,0,0,5
0,0,0,0,9,3,23,8,0,0,0,0,0,0,0,0,6
0,0,0,0,9,3,23,9,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,23,10,0,0,0,0,0,0,0,0,8
0,0,0,0,9,3,23,11,0,0,0,0,0,0,0,0,3
0,0,0,0,9,3,23,12,0,0,0,0,0,0,0,0,2
0,0,0,0,9,3,23,13,0,0,0,0,0,0,0,0,7
0,0,0,0,9,3,23,14,0,0,0,0,0,0,0,0,7
0,0,0,0,9,3,23,15,0,0,0,0,0,0,0,0,9
0,0,0,0,9,3,23,16,0,0,0,0,0,0,0,0,10
0,0,0,0,9,3,23,17,0,0,0,0,0,0,0,0,22
0,0,0,0,9,3,23,18,0,0,0,0,0,0,0,0,14
0,0,0,0,9,3,23,19,0,0,0,0,0,0,0,0,5
0,0,0,0,9,3,23,20,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,23,21,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,23,22,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,30,7,0,0,0,0,0,0,0,0,3
0,0,0,0,9,3,30,8,0,0,0,0,0,0,0,0,2
0,0,0,0,9,3,30,9,0,0,0,0,0,0,0,0,3
0,0,0,0,9,3,30,10,0,0,0,0,0,0,0,0,5
0,0,0,0,9,3,30,11,0,0,0,0,0,0,0,0,9
0,0,0,0,9,3,30,12,0,0,0,0,0,0,0,0,5
0,0,0,0,9,3,30,13,0,0,0,0,0,0,0,0,2
0,0,0,0,9,3,30,14,0,0,0,0,0,0,0,0,8
0,0,0,0,9,3,30,15,0,0,0,0,0,0,0,0,8
0,0,0,0,9,3,30,16,0,0,0,0,0,0,0,0,17
0,0,0,0,9,3,30,17,0,0,0,0,0,0,0,0,18
0,0,0,0,9,3,30,18,0,0,0,0,0,0,0,0,10
0,0,0,0,9,3,30,19,0,0,0,0,0,0,0,0,6
0,0,0,0,9,3,30,20,0,0,0,0,0,0,0,0,2
0,0,0,0,9,3,30,21,0,0,0,0,0,0,0,0,1
0,0,0,0,9,3,30,22,0,0,0,0,0,0,0,0,3
0,0,0,0,9,4,3,2,0,0,0,0,0,0,0,0,1
0,0,0,0,9,4,3,4,0,0,0,0,0,0,0,0,1
0,0,0,0,9,4,3,5,0,0,0,0,0,0,0,0,1
0,0,0,0,9,4,3,8,0,0,0,0,0,0,0,0,1
0,0,0,0,9,4,3,9,0,0,0,0,0,0,0,0,1
0,0,0,0,9,4,3,10,0,0,0,0,0,0,0,0,2
0,0,0,0,9,4,3,11,0,0,0,0,0,0,0,0,4
0,0,0,0,9,4,3,12,0,0,0,0,0,0,0,0,12
0,0,0,0,9,4,3,13,0,0,0,0,0,0,0,0,6
0,0,0,0,9,4,3,14,0,0,0,0,0,0,0,0,9
0,0,0,0,9,4,3,15,0,0,0,0,0,0,0,0,2
0,0,0,0,9,4,3,16,0,0,0,0,0,0,0,0,14
0,0,0,0,9,4,3,17,0,0,0,0,0,0,0,0,5
0,0,0,0,9,4,3,18,0,0,0,0,0,0,0,0,6
0,0,0,0,9,4,3,19,0,0,0,0,0,0,0,0,10
0,0,0,0,9,4,3,20,0,0,0,0,0,0,0,0,5
0,0,0,0,9,4,3,22,0,0,0,0,0,0,0,0,4
0,0,0,0,9,4,3,23,0,0,0,0,0,0,0,0,4
0,0,0,0,9,4,10,9,0,0,0,0,0,0,0,0,2
0,0,0,0,9,4,10,10,0,0,0,0,0,0,0,0,6
0,0,0,0,9,4,10,11,0,0,0,0,0,0,0,0,7
0,0,0,0,9,4,10,12,0,0,0,0,0,0,0,0,7
0,0,0,0,9,4,10,13,0,0,0,0,0,0,0,0,5
0,0,0,0,9,4,10,14,0,0,0,0,0,0,0,0,7
0,0,0,0,9,4,10,15,0,0,0,0,0,0,0,0,3
0,0,0,0,9,4,10,16,0,0,0,0,0,0,0,0,18
0,0,0,0,9,4,10,17,0,0,0,0,0,0,0,0,18
0,0,0,0,9,4,10,18,0,0,0,0,0,0,0,0,3
0,0,0,0,9,4,10,19,0,0,0,0,0,0,0,0,5
0,0,0,0,9,4,10,21,0,0,0,0,0,0,0,0,2
0,0,0,0,9,4,17,2,0,0,0,0,0,0,0,0,1
0,0,0,0,9,4,17,6,0,0,0,0,0,0,0,0,2
0,0,0,0,9,4,17,7,0,0,0,0,0,0,0,0,5
0,0,0,0,9,4,17,8,0,0,0,0,0,0,0,0,4
0,0,0,0,9,4,17,9,0,0,0,0,0,0,0,0,1
0,0,0,0,9,4,17,11,0,0,0,0,0,0,0,0,6
0,0,0,0,9,4,17,12,0,0,0,0,0,0,0,0,5
0,0,0,0,9,4,17,13,0,0,0,0,0,0,0,0,13
0,0,0,0,9,4,17,14,0,0,0,0,0,0,0,0,10
0,0,0,0,9,4,17,15,0,0,0,0,0,0,0,0,8
0,0,0,0,9,4,17,16,0,0,0,0,0,0,0,0,8
0,0,0,0,9,4,17,17,0,0,0,0,0,0,0,0,11
0,0,0,0,9,4,17,18,0,0,0,0,0,0,0,0,1
0,0,0,0,9,4,17,19,0,0,0,0,0,0,0,0,2
0,0,0,0,9,4,17,21,0,0,0,0,0,0,0,0,2
0,0,0,0,9,4,24,6,0,0,0,0,0,0,0,0,3
0,0,0,0,9,4,24,7,0,0,0,0,0,0,0,0,1
0,0,0,0,9,4,24,8,0,0,0,0,0,0,0,0,4
0,0,0,0,9,4,24,9,0,0,0,0,0,0,0,0,1
0,0,0,0,9,4,24,10,0,0,0,0,0,0,0,0,3
0,0,0,0,9,4,24,11,0,0,0,0,0,0,0,0,5
0,0,0,0,9,4,24,12,0,0,0,0,0,0,0,0,7
0,0,0,0,9,4,24,13,0,0,0,0,0,0,0,0,3
0,0,0,0,9,4,24,14,0,0,0,0,0,0,0,0,12
0,0,0,0,9,4,24,15,0,0,0,0,0,0,0,0,13
0,0,0,0,9,4,24,16,0,0,0,0,0,0,0,0,12
0,0,0,0,9,4,24,17,0,0,0,0,0,0,0,0,6
0,0,0,0,9,4,24,18,0,0,0,0,0,0,0,0,7
0,0,0,0,9,4,24,19,0,0,0,0,0,0,0,0,4
0,0,0,0,9,4,24,20,0,0,0,0,0,0,0,0,1
0,0,0,0,9,4,24,21,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,3
0,0,0,0,9,5,4,5,0,0,0,0,0,0,0,0,1
0,0,0,0,9,5,4,8,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,4,9,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,4,10,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,4,11,0,0,0,0,0,0,0,0,1
0,0,0,0,9,5,4,12,0,0,0,0,0,0,0,0,1
0,0,0,0,9,5,4,13,0,0,0,0,0,0,0,0,10
0,0,0,0,9,5,4,14,0,0,0,0,0,0,0,0,4
0,0,0,0,9,5,4,15,0,0,0,0,0,0,0,0,8
0,0,0,0,9,5,4,16,0,0,0,0,0,0,0,0,3
0,0,0,0,9,5,4,17,0,0,0,0,0,0,0,0,3
0,0,0,0,9,5,4,18,0,0,0,0,0,0,0,0,4
0,0,0,0,9,5,4,19,0,0,0,0,0,0,0,0,4
0,0,0,0,9,5,4,20,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,4,21,0,0,0,0,0,0,0,0,7
0,0,0,0,9,5,4,23,0,0,0,0,0,0,0,0,5
0,0,0,0,9,5,11,7,0,0,0,0,0,0,0,0,1
0,0,0,0,9,5,11,8,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,11,9,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,11,10,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,11,11,0,0,0,0,0,0,0,0,5
0,0,0,0,9,5,11,12,0,0,0,0,0,0,0,0,6
0,0,0,0,9,5,11,13,0,0,0,0,0,0,0,0,13
0,0,0,0,9,5,11,14,0,0,0,0,0,0,0,0,6
0,0,0,0,9,5,11,15,0,0,0,0,0,0,0,0,4
0,0,0,0,9,5,11,16,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,11,17,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,11,20,0,0,0,0,0,0,0,0,1
0,0,0,0,9,5,11,22,0,0,0,0,0,0,0,0,1
0,0,0,0,9,5,18,0,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,18,1,0,0,0,0,0,0,0,0,1
0,0,0,0,9,5,18,7,0,0,0,0,0,0,0,0,1
0,0,0,0,9,5,18,8,0,0,0,0,0,0,0,0,1
0,0,0,0,9,5,18,10,0,0,0,0,0,0,0,0,6
0,0,0,0,9,5,18,11,0,0,0,0,0,0,0,0,11
0,0,0,0,9,5,18,12,0,0,0,0,0,0,0,0,8
0,0,0,0,9,5,18,13,0,0,0,0,0,0,0,0,7
0,0,0,0,9,5,18,14,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,18,15,0,0,0,0,0,0,0,0,9
0,0,0,0,9,5,18,16,0,0,0,0,0,0,0,0,5
0,0,0,0,9,5,18,18,0,0,0,0,0,0,0,0,4
0,0,0,0,9,5,18,19,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,18,20,0,0,0,0,0,0,0,0,3
0,0,0,0,9,5,18,21,0,0,0,0,0,0,0,0,1
0,0,0,0,9,5,18,22,0,0,0,0,0,0,0,0,4
0,0,0,0,9,5,18,23,0,0,0,0,0,0,0,0,1
0,0,0,0,9,5,25,8,0,0,0,0,0,0,0,0,1
0,0,0,0,9,5,25,9,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,25,10,0,0,0,0,0,0,0,0,2
0,0,0,0,9,5,25,12,0,0,0,0,0,0,0,0,4
0,0,0,0,9,5,25,13,0,0,0,0,0,0,0,0,3
0,0,0,0,9,5,25,14,0,0,0,0,0,0,0,0,7
0,0,0,0,9,5,25,15,0,0,0,0,0,0,0,0,7
0,0,0,0,9,5,25,16,0,0,0,0,0,0,0,0,13
0,0,0,0,9,5,25,18,0,0,0,0,0,0,0,0,4
0,0,0,0,9,5,25,19,0,0,0,0,0,0,0,0,4
0,0,0,0,9,5,25,20,0,0,0,0,0,0,0,0,1
0,0,0,0,9,5,25,21,0,0,0,0,0,0,0,0,4
0,0,0,0,9,5,25,22,0,0,0,0,0,0,0,0,3
0,0,0,0,9,5,25,23,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,5,6,0,0,0,0,0,0,0,0,1
0,0,0,0,9,6,5,10,0,0,0,0,0,0,0,0,4
0,0,0,0,9,6,5,11,0,0,0,0,0,0,0,0,3
0,0,0,0,9,6,5,12,0,0,0,0,0,0,0,0,4
0,0,0,0,9,6,5,13,0,0,0,0,0,0,0,0,9
0,0,0,0,9,6,5,14,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,5,15,0,0,0,0,0,0,0,0,6
0,0,0,0,9,6,5,16,0,0,0,0,0,0,0,0,11
0,0,0,0,9,6,5,17,0,0,0,0,0,0,0,0,6
0,0,0,0,9,6,5,18,0,0,0,0,0,0,0,0,5
0,0,0,0,9,6,5,19,0,0,0,0,0,0,0,0,3
0,0,0,0,9,6,5,20,0,0,0,0,0,0,0,0,3
0,0,0,0,9,6,5,21,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,5,22,0,0,0,0,0,0,0,0,1
0,0,0,0,9,6,5,23,0,0,0,0,0,0,0,0,3
0,0,0,0,9,6,12,0,0,0,0,0,0,0,0,0,1
0,0,0,0,9,6,12,4,0,0,0,0,0,0,0,0,3
0,0,0,0,9,6,12,10,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,12,11,0,0,0,0,0,0,0,0,3
0,0,0,0,9,6,12,12,0,0,0,0,0,0,0,0,3
0,0,0,0,9,6,12,14,0,0,0,0,0,0,0,0,5
0,0,0,0,9,6,12,15,0,0,0,0,0,0,0,0,13
0,0,0,0,9,6,12,17,0,0,0,0,0,0,0,0,13
0,0,0,0,9,6,12,18,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,12,19,0,0,0,0,0,0,0,0,11
0,0,0,0,9,6,12,20,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,12,21,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,19,1,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,19,3,0,0,0,0,0,0,0,0,1
0,0,0,0,9,6,19,9,0,0,0,0,0,0,0,0,7
0,0,0,0,9,6,19,10,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,19,11,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,19,12,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,19,13,0,0,0,0,0,0,0,0,3
0,0,0,0,9,6,19,14,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,19,15,0,0,0,0,0,0,0,0,11
0,0,0,0,9,6,19,16,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,19,17,0,0,0,0,0,0,0,0,8
0,0,0,0,9,6,19,18,0,0,0,0,0,0,0,0,8
0,0,0,0,9,6,19,19,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,19,20,0,0,0,0,0,0,0,0,6
0,0,0,0,9,6,19,21,0,0,0,0,0,0,0,0,5
0,0,0,0,9,6,26,0,0,0,0,0,0,0,0,0,1
0,0,0,0,9,6,26,1,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,26,9,0,0,0,0,0,0,0,0,1
0,0,0,0,9,6,26,10,0,0,0,0,0,0,0,0,3
0,0,0,0,9,6,26,11,0,0,0,0,0,0,0,0,1
0,0,0,0,9,6,26,12,0,0,0,0,0,0,0,0,3
0,0,0,0,9,6,26,13,0,0,0,0,0,0,0,0,7
0,0,0,0,9,6,26,14,0,0,0,0,0,0,0,0,3
0,0,0,0,9,6,26,15,0,0,0,0,0,0,0,0,4
0,0,0,0,9,6,26,16,0,0,0,0,0,0,0,0,6
0,0,0,0,9,6,26,17,0,0,0,0,0,0,0,0,4
0,0,0,0,9,6,26,18,0,0,0,0,0,0,0,0,5
0,0,0,0,9,6,26,19,0,0,0,0,0,0,0,0,2
0,0,0,0,9,6,26,20,0,0,0,0,0,0,0,0,6
